tefreqs:, 28, -0.196078, 0.401961, 0, 0.609738, 0.355075, 0.412911
tefreqs:, 29, -0.215686, 0.392157, 0, 0.616323, 0.359381, 0.416067
tefreqs:, 30, -0.235294, 0.382353, 0, 0.623455, 0.363867, 0.419493
tefreqs:, 31, -0.254902, 0.372549, 0, 0.631117, 0.368416, 0.423184
tefreqs:, 32, -0.27451, 0.362745, 0, 0.639288, 0.372838, 0.427131
tefreqs:, 33, -0.294118, 0.352941, 0, 0.647949, 0.376821, 0.431327
tefreqs:, 34, -0.313725, 0.343137, 0, 0.657082, 0.379835, 0.435763
tefreqs:, 35, -0.333333, 0.333333, 0, 0.666667, 0.381058, 0.440431
tefreqs:, 36, -0.313725, 0.313725, 0, 0.627451, 0.37497, 0.43746
tefreqs:, 37, -0.294118, 0.294118, 0, 0.588235, 0.358871, 0.44544
tefreqs:, 38, -0.27451, 0.27451, 0, 0.54902, 0.338227, 0.458796
tefreqs:, 39, -0.254902, 0.254902, 0, 0.509804, 0.315793, 0.474675
tefreqs:, 40, -0.235294, 0.235294, 0, 0.470588, 0.292535, 0.492018
tefreqs:, 41, -0.215686, 0.215686, 0, 0.431373, 0.268831, 0.51036
tefreqs:, 42, -0.196078, 0.196078, 0, 0.392157, 0.244853, 0.529446
tefreqs:, 43, -0.176471, 0.176471, 0, 0.352941, 0.220693, 0.549107
tefreqs:, 44, -0.156863, 0.156863, 0, 0.313725, 0.196403, 0.569208
tefreqs:, 45, -0.137255, 0.137255, 0, 0.27451, 0.172017, 0.569486
tefreqs:, 46, -0.117647, 0.117647, 0, 0.235294, 0.147557, 0.58461
tefreqs:, 47, -0.0980392, 0.0980392, 0, 0.196078, 0.12304, 0.599764
tefreqs:, 48, -0.0784314, 0.0784314, 0, 0.156863, 0.0984801, 0.614764
tefreqs:, 49, -0.0588235, 0.0588235, 0, 0.117647, 0.0738872, 0.629308
tefreqs:, 50, -0.0392157, 0.0392157, 0, 0.0784314, 0.0492708, 0.642798
tefreqs:, 51, -0.0196078, 0.0196078, 0, 0.0392157, 0.0246391, 0.653769
tefreqs:, 52, 0, 0, 0, 0, 0, 0.658545
tefreqs:, 1, 0, 0, 0, 0, 0, 0.727862
tefreqs:, 2, 0, 0.0294118, 0, 0.0339618, 0.0238729, 0.725988
tefreqs:, 3, 0, 0.0588235, 0, 0.0679236, 0.0477363, 0.720541
tefreqs:, 4, 0, 0.0882353, 0, 0.101885, 0.0715802, 0.711815
tefreqs:, 5, 0, 0.117647, 0, 0.135847, 0.0953935, 0.699965
tefreqs:, 6, 0, 0.147059, 0, 0.169809, 0.119163, 0.68514
tefreqs:, 7, 0, 0.176471, 0, 0.203771, 0.142872, 0.667772
tefreqs:, 8, 0, 0.205882, 0, 0.237732, 0.166498, 0.64853
tefreqs:, 9, 0, 0.235294, 0, 0.271694, 0.190015, 0.628061
tefreqs:, 10, 0, 0.264706, 0, 0.305656, 0.213379, 0.606857
tefreqs:, 11, 0, 0.294118, 0, 0.339618, 0.23653, 0.58527
tefreqs:, 12, 0, 0.323529, 0, 0.37358, 0.259373, 0.56358
tefreqs:, 13, 0, 0.352941, 0, 0.407541, 0.281751, 0.542057
tefreqs:, 14, 0, 0.382353, 0, 0.441503, 0.303383, 0.521055
tefreqs:, 15, 0, 0.411765, 0, 0.475465, 0.323739, 0.501152
tefreqs:, 16, 0, 0.441176, 0, 0.509427, 0.341733, 0.483463
tefreqs:, 17, 0, 0.470588, 0, 0.543388, 0.355144, 0.470228
tefreqs:, 18, 0, 0.5, 0, 0.57735, 0.360366, 0.465064
tefreqs:, 19, -0.0196078, 0.490196, 0, 0.577683, 0.360627, 0.465232
tefreqs:, 20, -0.0392157, 0.480392, 0, 0.578681, 0.361409, 0.465737
tefreqs:, 21, -0.0588235, 0.470588, 0, 0.580339, 0.362703, 0.466576
tefreqs:, 22, -0.0784314, 0.460784, 0, 0.582653, 0.364498, 0.467748
tefreqs:, 23, -0.0980392, 0.45098, 0, 0.585615, 0.366773, 0.46925
tefreqs:, 24, -0.117647, 0.441176, 0, 0.589215, 0.369505, 0.471079
tefreqs:, 25, -0.137255, 0.431373, 0, 0.593441, 0.372663, 0.47323
tefreqs:, 26, -0.156863, 0.421569, 0, 0.59828, 0.376206, 0.475699
tefreqs:, 27, -0.176471, 0.411765, 0, 0.603718, 0.380083, 0.478479
tefreqs:, 28, -0.196078, 0.401961, 0, 0.609738, 0.384231, 0.481566
tefreqs:, 29, -0.215686, 0.392157, 0, 0.616323, 0.388563, 0.484951
tefreqs:, 30, -0.235294, 0.382353, 0, 0.623455, 0.392967, 0.488629
tefreqs:, 31, -0.254902, 0.372549, 0, 0.631117, 0.397288, 0.492591
tefreqs:, 32, -0.27451, 0.362745, 0, 0.639288, 0.401309, 0.49683
tefreqs:, 33, -0.294118, 0.352941, 0, 0.647949, 0.40473, 0.501337
tefreqs:, 34, -0.313725, 0.343137, 0, 0.657082, 0.407147, 0.506104
tefreqs:, 35, -0.333333, 0.333333, 0, 0.666667, 0.408068, 0.511122
tefreqs:, 36, -0.313725, 0.313725, 0, 0.627451, 0.403648, 0.505834
tefreqs:, 37, -0.294118, 0.294118, 0, 0.588235, 0.390473, 0.510354
tefreqs:, 38, -0.27451, 0.27451, 0, 0.54902, 0.371178, 0.521929
tefreqs:, 39, -0.254902, 0.254902, 0, 0.509804, 0.348525, 0.537684
tefreqs:, 40, -0.235294, 0.235294, 0, 0.470588, 0.324072, 0.555964
tefreqs:, 41, -0.215686, 0.215686, 0, 0.431373, 0.298587, 0.575907
tefreqs:, 42, -0.196078, 0.196078, 0, 0.392157, 0.272465, 0.59704
tefreqs:, 43, -0.176471, 0.176471, 0, 0.352941, 0.245923, 0.619073
tefreqs:, 44, -0.156863, 0.156863, 0, 0.313725, 0.219089, 0.641809
tefreqs:, 45, -0.137255, 0.137255, 0, 0.27451, 0.192043, 0.665102
tefreqs:, 46, -0.117647, 0.117647, 0, 0.235294, 0.164841, 0.688825
tefreqs:, 47, -0.0980392, 0.0980392, 0, 0.196078, 0.13752, 0.680058
tefreqs:, 48, -0.0784314, 0.0784314, 0, 0.156863, 0.110111, 0.694573
tefreqs:, 49, -0.0588235, 0.0588235, 0, 0.117647, 0.0826366, 0.70764
tefreqs:, 50, -0.0392157, 0.0392157, 0, 0.0784314, 0.0551157, 0.718298
tefreqs:, 51, -0.0196078, 0.0196078, 0, 0.0392157, 0.0275651, 0.725374
tefreqs:, 52, 0, 0, 0, 0, 0, 0.727862
tefreqs:, 1, 0, 0, 0, 0, 0, 0.831234
tefreqs:, 2, 0, 0.0294118, 0, 0.0339618, 0.0261567, 0.828829
tefreqs:, 3, 0, 0.0588235, 0, 0.0679236, 0.0523032, 0.820784
tefreqs:, 4, 0, 0.0882353, 0, 0.101885, 0.0784288, 0.806063
tefreqs:, 5, 0, 0.117647, 0, 0.135847, 0.104522, 0.78636
tefreqs:, 6, 0, 0.147059, 0, 0.169809, 0.130567, 0.764132
tefreqs:, 7, 0, 0.176471, 0, 0.203771, 0.156548, 0.740686
tefreqs:, 8, 0, 0.205882, 0, 0.237732, 0.182441, 0.716609
tefreqs:, 9, 0, 0.235294, 0, 0.271694, 0.208215, 0.692201
tefreqs:, 10, 0, 0.264706, 0, 0.305656, 0.233827, 0.667649
tefreqs:, 11, 0, 0.294118, 0, 0.339618, 0.259211, 0.6431
tefreqs:, 12, 0, 0.323529, 0, 0.37358, 0.284264, 0.618708
tefreqs:, 13, 0, 0.352941, 0, 0.407541, 0.308817, 0.594677
tefreqs:, 14, 0, 0.382353, 0, 0.441503, 0.332569, 0.571329
tefreqs:, 15, 0, 0.411765, 0, 0.475465, 0.354941, 0.549258
tefreqs:, 16, 0, 0.441176, 0, 0.509427, 0.37475, 0.529657
tefreqs:, 17, 0, 0.470588, 0, 0.543388, 0.38955, 0.51498
tefreqs:, 18, 0, 0.5, 0, 0.57735, 0.395327, 0.509244
tefreqs:, 19, -0.0196078, 0.490196, 0, 0.577683, 0.395601, 0.50944
tefreqs:, 20, -0.0392157, 0.480392, 0, 0.578681, 0.39642, 0.510028
tefreqs:, 21, -0.0588235, 0.470588, 0, 0.580339, 0.397777, 0.511005
tefreqs:, 22, -0.0784314, 0.460784, 0, 0.582653, 0.399657, 0.51237
tefreqs:, 23, -0.0980392, 0.45098, 0, 0.585615, 0.402041, 0.514119
tefreqs:, 24, -0.117647, 0.441176, 0, 0.589215, 0.404902, 0.516249
tefreqs:, 25, -0.137255, 0.431373, 0, 0.593441, 0.408206, 0.518754
tefreqs:, 26, -0.156863, 0.421569, 0, 0.59828, 0.41191, 0.521629
tefreqs:, 27, -0.176471, 0.411765, 0, 0.603718, 0.415959, 0.524866
tefreqs:, 28, -0.196078, 0.401961, 0, 0.609738, 0.420283, 0.52846
tefreqs:, 29, -0.215686, 0.392157, 0, 0.616323, 0.424791, 0.532402
tefreqs:, 30, -0.235294, 0.382353, 0, 0.623455, 0.429363, 0.536684
tefreqs:, 31, -0.254902, 0.372549, 0, 0.631117, 0.433834, 0.541298
tefreqs:, 32, -0.27451, 0.362745, 0, 0.639288, 0.437981, 0.546234
tefreqs:, 33, -0.294118, 0.352941, 0, 0.647949, 0.441496, 0.551484
tefreqs:, 34, -0.313725, 0.343137, 0, 0.657082, 0.44397, 0.557037
tefreqs:, 35, -0.333333, 0.333333, 0, 0.666667, 0.444912, 0.562883
tefreqs:, 36, -0.313725, 0.313725, 0, 0.627451, 0.440362, 0.556074
tefreqs:, 37, -0.294118, 0.294118, 0, 0.588235, 0.426561, 0.559656
tefreqs:, 38, -0.27451, 0.27451, 0, 0.54902, 0.405956, 0.571053
tefreqs:, 39, -0.254902, 0.254902, 0, 0.509804, 0.381472, 0.587217
tefreqs:, 40, -0.235294, 0.235294, 0, 0.470588, 0.35487, 0.606275
tefreqs:, 41, -0.215686, 0.215686, 0, 0.431373, 0.327053, 0.62722
tefreqs:, 42, -0.196078, 0.196078, 0, 0.392157, 0.298488, 0.649488
tefreqs:, 43, -0.176471, 0.176471, 0, 0.352941, 0.269436, 0.672729
tefreqs:, 44, -0.156863, 0.156863, 0, 0.313725, 0.240047, 0.696702
tefreqs:, 45, -0.137255, 0.137255, 0, 0.27451, 0.210418, 0.721217
tefreqs:, 46, -0.117647, 0.117647, 0, 0.235294, 0.180614, 0.746103
tefreqs:, 47, -0.0980392, 0.0980392, 0, 0.196078, 0.150679, 0.771182
tefreqs:, 48, -0.0784314, 0.0784314, 0, 0.156863, 0.120646, 0.796226
tefreqs:, 49, -0.0588235, 0.0588235, 0, 0.117647, 0.0905423, 0.82088
tefreqs:, 50, -0.0392157, 0.0392157, 0, 0.0784314, 0.0603881, 0.844458
tefreqs:, 51, -0.0196078, 0.0196078, 0, 0.0392157, 0.0302019, 0.828015
tefreqs:, 52, 0, 0, 0, 0, 0, 0.831234
tefreqs:, 1, 0, 0, 0, 0, 0, 0.783461
tefreqs:, 2, 0, 0.0294118, 0, 0.0339618, 0.0251868, 0.781531
tefreqs:, 3, 0, 0.0588235, 0, 0.0679236, 0.0503632, 0.775611
tefreqs:, 4, 0, 0.0882353, 0, 0.101885, 0.0755185, 0.765338
tefreqs:, 5, 0, 0.117647, 0, 0.135847, 0.10064, 0.750585
tefreqs:, 6, 0, 0.147059, 0, 0.169809, 0.125714, 0.73217
tefreqs:, 7, 0, 0.176471, 0, 0.203771, 0.150722, 0.711402
tefreqs:, 8, 0, 0.205882, 0, 0.237732, 0.175641, 0.689294
tefreqs:, 9, 0, 0.235294, 0, 0.271694, 0.20044, 0.666457
tefreqs:, 10, 0, 0.264706, 0, 0.305656, 0.225073, 0.64325
tefreqs:, 11, 0, 0.294118, 0, 0.339618, 0.249474, 0.619916
tefreqs:, 12, 0, 0.323529, 0, 0.37358, 0.27354, 0.596662
tefreqs:, 13, 0, 0.352941, 0, 0.407541, 0.297098, 0.573724
tefreqs:, 14, 0, 0.382353, 0, 0.441503, 0.319848, 0.551443
tefreqs:, 15, 0, 0.411765, 0, 0.475465, 0.341214, 0.530419
tefreqs:, 16, 0, 0.441176, 0, 0.509427, 0.360042, 0.511826
tefreqs:, 17, 0, 0.470588, 0, 0.543388, 0.374005, 0.498001
tefreqs:, 18, 0, 0.5, 0, 0.57735, 0.379414, 0.492637
tefreqs:, 19, -0.0196078, 0.490196, 0, 0.577683, 0.379682, 0.49282
tefreqs:, 20, -0.0392157, 0.480392, 0, 0.578681, 0.380484, 0.493369
tefreqs:, 21, -0.0588235, 0.470588, 0, 0.580339, 0.381812, 0.494283
tefreqs:, 22, -0.0784314, 0.460784, 0, 0.582653, 0.383652, 0.495559
tefreqs:, 23, -0.0980392, 0.45098, 0, 0.585615, 0.385984, 0.497194
tefreqs:, 24, -0.117647, 0.441176, 0, 0.589215, 0.388783, 0.499185
tefreqs:, 25, -0.137255, 0.431373, 0, 0.593441, 0.392014, 0.501527
tefreqs:, 26, -0.156863, 0.421569, 0, 0.59828, 0.395634, 0.504214
tefreqs:, 27, -0.176471, 0.411765, 0, 0.603718, 0.39959, 0.507242
tefreqs:, 28, -0.196078, 0.401961, 0, 0.609738, 0.403813, 0.510602
tefreqs:, 29, -0.215686, 0.392157, 0, 0.616323, 0.408213, 0.514288
tefreqs:, 30, -0.235294, 0.382353, 0, 0.623455, 0.41267, 0.518292
tefreqs:, 31, -0.254902, 0.372549, 0, 0.631117, 0.417025, 0.522607
tefreqs:, 32, -0.27451, 0.362745, 0, 0.639288, 0.421057, 0.527224
tefreqs:, 33, -0.294118, 0.352941, 0, 0.647949, 0.424468, 0.532133
tefreqs:, 34, -0.313725, 0.343137, 0, 0.657082, 0.426864, 0.537326
tefreqs:, 35, -0.333333, 0.333333, 0, 0.666667, 0.427774, 0.542794
tefreqs:, 36, -0.313725, 0.313725, 0, 0.627451, 0.423405, 0.536561
tefreqs:, 37, -0.294118, 0.294118, 0, 0.588235, 0.410187, 0.540289
tefreqs:, 38, -0.27451, 0.27451, 0, 0.54902, 0.390452, 0.551518
tefreqs:, 39, -0.254902, 0.254902, 0, 0.509804, 0.366977, 0.567352
tefreqs:, 40, -0.235294, 0.235294, 0, 0.470588, 0.341446, 0.586001
tefreqs:, 41, -0.215686, 0.215686, 0, 0.431373, 0.314728, 0.606499
tefreqs:, 42, -0.196078, 0.196078, 0, 0.392157, 0.287276, 0.628305
tefreqs:, 43, -0.176471, 0.176471, 0, 0.352941, 0.259342, 0.651086
tefreqs:, 44, -0.156863, 0.156863, 0, 0.313725, 0.231075, 0.674617
tefreqs:, 45, -0.137255, 0.137255, 0, 0.27451, 0.202569, 0.69873
tefreqs:, 46, -0.117647, 0.117647, 0, 0.235294, 0.173888, 0.72328
tefreqs:, 47, -0.0980392, 0.0980392, 0, 0.196078, 0.145075, 0.748128
tefreqs:, 48, -0.0784314, 0.0784314, 0, 0.156863, 0.116164, 0.773108
tefreqs:, 49, -0.0588235, 0.0588235, 0, 0.117647, 0.0871815, 0.797973
tefreqs:, 50, -0.0392157, 0.0392157, 0, 0.0784314, 0.0581479, 0.773191
tefreqs:, 51, -0.0196078, 0.0196078, 0, 0.0392157, 0.0290818, 0.780888
tefreqs:, 52, 0, 0, 0, 0, 0, 0.783461
tefreqs:, 1, 0, 0, 0, 0, 0, 0.778459
tefreqs:, 2, 0, 0.0294118, 0, 0.0339618, 0.0250793, 0.776555
tefreqs:, 3, 0, 0.0588235, 0, 0.0679236, 0.0501482, 0.770748
tefreqs:, 4, 0, 0.0882353, 0, 0.101885, 0.0751961, 0.760743
tefreqs:, 5, 0, 0.117647, 0, 0.135847, 0.100211, 0.7464
tefreqs:, 6, 0, 0.147059, 0, 0.169809, 0.125177, 0.728396
tefreqs:, 7, 0, 0.176471, 0, 0.203771, 0.150078, 0.707956
tefreqs:, 8, 0, 0.205882, 0, 0.237732, 0.174891, 0.686097
tefreqs:, 9, 0, 0.235294, 0, 0.271694, 0.199582, 0.663454
tefreqs:, 10, 0, 0.264706, 0, 0.305656, 0.224109, 0.640409
tefreqs:, 11, 0, 0.294118, 0, 0.339618, 0.248404, 0.617218
tefreqs:, 12, 0, 0.323529, 0, 0.37358, 0.272365, 0.594093
tefreqs:, 13, 0, 0.352941, 0, 0.407541, 0.29582, 0.571274
tefreqs:, 14, 0, 0.382353, 0, 0.441503, 0.318468, 0.549106
tefreqs:, 15, 0, 0.411765, 0, 0.475465, 0.339737, 0.528187
tefreqs:, 16, 0, 0.441176, 0, 0.509427, 0.358475, 0.509688
tefreqs:, 17, 0, 0.470588, 0, 0.543388, 0.372368, 0.495935
tefreqs:, 18, 0, 0.5, 0, 0.57735, 0.377748, 0.4906
tefreqs:, 19, -0.0196078, 0.490196, 0, 0.577683, 0.378016, 0.490782
tefreqs:, 20, -0.0392157, 0.480392, 0, 0.578681, 0.378817, 0.491327
tefreqs:, 21, -0.0588235, 0.470588, 0, 0.580339, 0.380142, 0.492234
tefreqs:, 22, -0.0784314, 0.460784, 0, 0.582653, 0.381978, 0.493501
tefreqs:, 23, -0.0980392, 0.45098, 0, 0.585615, 0.384305, 0.495124
tefreqs:, 24, -0.117647, 0.441176, 0, 0.589215, 0.387097, 0.4971
tefreqs:, 25, -0.137255, 0.431373, 0, 0.593441, 0.390321, 0.499425
tefreqs:, 26, -0.156863, 0.421569, 0, 0.59828, 0.393934, 0.502093
tefreqs:, 27, -0.176471, 0.411765, 0, 0.603718, 0.397882, 0.505098
tefreqs:, 28, -0.196078, 0.401961, 0, 0.609738, 0.402096, 0.508433
tefreqs:, 29, -0.215686, 0.392157, 0, 0.616323, 0.406486, 0.512092
tefreqs:, 30, -0.235294, 0.382353, 0, 0.623455, 0.410935, 0.516067
tefreqs:, 31, -0.254902, 0.372549, 0, 0.631117, 0.415282, 0.52035
tefreqs:, 32, -0.27451, 0.362745, 0, 0.639288, 0.419307, 0.524933
tefreqs:, 33, -0.294118, 0.352941, 0, 0.647949, 0.422713, 0.529806
tefreqs:, 34, -0.313725, 0.343137, 0, 0.657082, 0.425105, 0.534961
tefreqs:, 35, -0.333333, 0.333333, 0, 0.666667, 0.426012, 0.540388
tefreqs:, 36, -0.313725, 0.313725, 0, 0.627451, 0.421654, 0.534228
tefreqs:, 37, -0.294118, 0.294118, 0, 0.588235, 0.408471, 0.537997
tefreqs:, 38, -0.27451, 0.27451, 0, 0.54902, 0.388804, 0.549232
tefreqs:, 39, -0.254902, 0.254902, 0, 0.509804, 0.365419, 0.565046
tefreqs:, 40, -0.235294, 0.235294, 0, 0.470588, 0.339992, 0.58366
tefreqs:, 41, -0.215686, 0.215686, 0, 0.431373, 0.313385, 0.604113
tefreqs:, 42, -0.196078, 0.196078, 0, 0.392157, 0.286049, 0.625868
tefreqs:, 43, -0.176471, 0.176471, 0, 0.352941, 0.258234, 0.648597
tefreqs:, 44, -0.156863, 0.156863, 0, 0.313725, 0.230088, 0.672075
tefreqs:, 45, -0.137255, 0.137255, 0, 0.27451, 0.201705, 0.696137
tefreqs:, 46, -0.117647, 0.117647, 0, 0.235294, 0.173146, 0.720641
tefreqs:, 47, -0.0980392, 0.0980392, 0, 0.196078, 0.144456, 0.745451
tefreqs:, 48, -0.0784314, 0.0784314, 0, 0.156863, 0.115669, 0.770405
tefreqs:, 49, -0.0588235, 0.0588235, 0, 0.117647, 0.0868097, 0.756485
tefreqs:, 50, -0.0392157, 0.0392157, 0, 0.0784314, 0.0579, 0.768364
tefreqs:, 51, -0.0196078, 0.0196078, 0, 0.0392157, 0.0289579, 0.775921
tefreqs:, 52, 0, 0, 0, 0, 0, 0.778459
tefreqs:, 1, 0, 0, 0, 0, 0, 0.781473
tefreqs:, 2, 0, 0.0294118, 0, 0.0339618, 0.0251441, 0.779553
tefreqs:, 3, 0, 0.0588235, 0, 0.0679236, 0.0502779, 0.77368
tefreqs:, 4, 0, 0.0882353, 0, 0.101885, 0.0753906, 0.763517
tefreqs:, 5, 0, 0.117647, 0, 0.135847, 0.10047, 0.74893
tefreqs:, 6, 0, 0.147059, 0, 0.169809, 0.125501, 0.730679
tefreqs:, 7, 0, 0.176471, 0, 0.203771, 0.150467, 0.71004
tefreqs:, 8, 0, 0.205882, 0, 0.237732, 0.175343, 0.688031
tefreqs:, 9, 0, 0.235294, 0, 0.271694, 0.2001, 0.66527
tefreqs:, 10, 0, 0.264706, 0, 0.305656, 0.22469, 0.642127
tefreqs:, 11, 0, 0.294118, 0, 0.339618, 0.249049, 0.618849
tefreqs:, 12, 0, 0.323529, 0, 0.37358, 0.273073, 0.595646
tefreqs:, 13, 0, 0.352941, 0, 0.407541, 0.296591, 0.572755
tefreqs:, 14, 0, 0.382353, 0, 0.441503, 0.3193, 0.550519
tefreqs:, 15, 0, 0.411765, 0, 0.475465, 0.340627, 0.529537
tefreqs:, 16, 0, 0.441176, 0, 0.509427, 0.35942, 0.510982
tefreqs:, 17, 0, 0.470588, 0, 0.543388, 0.373354, 0.497186
tefreqs:, 18, 0, 0.5, 0, 0.57735, 0.378751, 0.491834
tefreqs:, 19, -0.0196078, 0.490196, 0, 0.577683, 0.379019, 0.492016
tefreqs:, 20, -0.0392157, 0.480392, 0, 0.578681, 0.379821, 0.492564
tefreqs:, 21, -0.0588235, 0.470588, 0, 0.580339, 0.381148, 0.493475
tefreqs:, 22, -0.0784314, 0.460784, 0, 0.582653, 0.382986, 0.494747
tefreqs:, 23, -0.0980392, 0.45098, 0, 0.585615, 0.385316, 0.496377
tefreqs:, 24, -0.117647, 0.441176, 0, 0.589215, 0.388112, 0.498362
tefreqs:, 25, -0.137255, 0.431373, 0, 0.593441, 0.39134, 0.500697
tefreqs:, 26, -0.156863, 0.421569, 0, 0.59828, 0.394958, 0.503377
tefreqs:, 27, -0.176471, 0.411765, 0, 0.603718, 0.398911, 0.506396
tefreqs:, 28, -0.196078, 0.401961, 0, 0.609738, 0.40313, 0.509746
tefreqs:, 29, -0.215686, 0.392157, 0, 0.616323, 0.407526, 0.513421
tefreqs:, 30, -0.235294, 0.382353, 0, 0.623455, 0.41198, 0.517414
tefreqs:, 31, -0.254902, 0.372549, 0, 0.631117, 0.416331, 0.521716
tefreqs:, 32, -0.27451, 0.362745, 0, 0.639288, 0.420361, 0.526319
tefreqs:, 33, -0.294118, 0.352941, 0, 0.647949, 0.423769, 0.531214
tefreqs:, 34, -0.313725, 0.343137, 0, 0.657082, 0.426164, 0.536392
tefreqs:, 35, -0.333333, 0.333333, 0, 0.666667, 0.427072, 0.541844
tefreqs:, 36, -0.313725, 0.313725, 0, 0.627451, 0.422708, 0.535639
tefreqs:, 37, -0.294118, 0.294118, 0, 0.588235, 0.409504, 0.539383
tefreqs:, 38, -0.27451, 0.27451, 0, 0.54902, 0.389797, 0.550613
tefreqs:, 39, -0.254902, 0.254902, 0, 0.509804, 0.366358, 0.56644
tefreqs:, 40, -0.235294, 0.235294, 0, 0.470588, 0.340868, 0.585074
tefreqs:, 41, -0.215686, 0.215686, 0, 0.431373, 0.314194, 0.605554
tefreqs:, 42, -0.196078, 0.196078, 0, 0.392157, 0.286789, 0.62734
tefreqs:, 43, -0.176471, 0.176471, 0, 0.352941, 0.258902, 0.6501
tefreqs:, 44, -0.156863, 0.156863, 0, 0.313725, 0.230683, 0.673611
tefreqs:, 45, -0.137255, 0.137255, 0, 0.27451, 0.202226, 0.697703
tefreqs:, 46, -0.117647, 0.117647, 0, 0.235294, 0.173593, 0.722235
tefreqs:, 47, -0.0980392, 0.0980392, 0, 0.196078, 0.144829, 0.747069
tefreqs:, 48, -0.0784314, 0.0784314, 0, 0.156863, 0.115968, 0.772039
tefreqs:, 49, -0.0588235, 0.0588235, 0, 0.117647, 0.0870339, 0.759253
tefreqs:, 50, -0.0392157, 0.0392157, 0, 0.0784314, 0.0580495, 0.771275
tefreqs:, 51, -0.0196078, 0.0196078, 0, 0.0392157, 0.0290326, 0.778914
tefreqs:, 52, 0, 0, 0, 0, 0, 0.781473
tefreqs:, 1, 0, 0, 0, 0, 0, 0.781594
tefreqs:, 2, 0, 0.0294118, 0, 0.0339618, 0.0251468, 0.779674
tefreqs:, 3, 0, 0.0588235, 0, 0.0679236, 0.0502831, 0.773798
tefreqs:, 4, 0, 0.0882353, 0, 0.101885, 0.0753984, 0.763628
tefreqs:, 5, 0, 0.117647, 0, 0.135847, 0.10048, 0.749031
tefreqs:, 6, 0, 0.147059, 0, 0.169809, 0.125514, 0.730771
tefreqs:, 7, 0, 0.176471, 0, 0.203771, 0.150482, 0.710124
tefreqs:, 8, 0, 0.205882, 0, 0.237732, 0.175362, 0.688108
tefreqs:, 9, 0, 0.235294, 0, 0.271694, 0.20012, 0.665343
tefreqs:, 10, 0, 0.264706, 0, 0.305656, 0.224714, 0.642196
tefreqs:, 11, 0, 0.294118, 0, 0.339618, 0.249075, 0.618914
tefreqs:, 12, 0, 0.323529, 0, 0.37358, 0.273102, 0.595709
tefreqs:, 13, 0, 0.352941, 0, 0.407541, 0.296622, 0.572815
tefreqs:, 14, 0, 0.382353, 0, 0.441503, 0.319333, 0.550576
tefreqs:, 15, 0, 0.411765, 0, 0.475465, 0.340663, 0.529592
tefreqs:, 16, 0, 0.441176, 0, 0.509427, 0.359458, 0.511034
tefreqs:, 17, 0, 0.470588, 0, 0.543388, 0.373393, 0.497236
tefreqs:, 18, 0, 0.5, 0, 0.57735, 0.378792, 0.491883
tefreqs:, 19, -0.0196078, 0.490196, 0, 0.577683, 0.37906, 0.492066
tefreqs:, 20, -0.0392157, 0.480392, 0, 0.578681, 0.379861, 0.492613
tefreqs:, 21, -0.0588235, 0.470588, 0, 0.580339, 0.381188, 0.493524
